id_solicitud,Monto,Edad Solicitud,Genero,Dependientes,Ingresos,Egresos,Score CC,Deficit,IngresoPercapita,Odds,Mes inicial,Prediction,Incobrable
81486,6000,29,Femenino,2,8831,2759,664,5500,2943,6.1,4,0,0
83283,11500,41,Femenino,0,11063,0,469,10000,11063,1.6,5,1,1
113413,3500,19,Femenino,0,7493,3746,593,3500,7493,4.0,12,0,0
83655,6000,63,Femenino,0,11063,6638,684,4000,11063,8.3,5,0,0
136737,3500,41,Masculino,1,9511,5812,434,3500,4755,1.3,5,0,1
143181,3500,28,Femenino,0,0,1579,496,-1500,0,1.9,6,1,1
102402,5500,63,Femenino,0,19603,6534,549,12000,19603,2.9,9,0,1
134995,3500,48,Femenino,1,8966,2637,0,6000,4483,0.0,4,0,0
120133,3500,44,Femenino,1,13793,5305,446,8000,6896,1.3,1,0,0
102920,7000,51,Femenino,0,16335,8712,425,7000,16335,1.2,9,0,0
79573,3500,35,Femenino,0,8831,4415,626,4000,8831,5.3,4,1,0
97006,3500,38,Masculino,0,16408,5469,385,10000,16408,0.9,8,0,0
129667,3500,26,Femenino,0,7927,6342,0,1500,7927,0.0,3,1,0
161820,5500,36,Femenino,3,10413,4165,472,6000,2603,1.6,9,0,1
67020,3500,34,Masculino,0,11128,0,0,10000,11128,0.0,1,1,0
94884,3500,30,Femenino,2,9899,6049,471,3500,3299,1.6,7,0,0
71901,4500,39,Femenino,1,13280,3873,379,8500,6640,0.9,2,0,0
78306,3500,54,Femenino,0,12141,3311,0,8000,12141,0.0,3,0,1
163173,3500,39,Femenino,0,29678,8330,543,20500,29678,2.75,9,0,0
87149,4500,24,Femenino,2,13262,3315,404,9000,4420,0.9,6,1,0
118120,3500,27,Masculino,2,12732,3183,0,9000,4244,0.0,1,1,0
145158,3500,49,Femenino,0,12634,5264,425,7000,12634,1.2,6,0,0
68687,3500,34,Femenino,1,6677,3338,685,3000,3338,8.3,1,0,0
78287,3500,44,Femenino,0,7726,4414,667,3000,7726,8.3,3,1,1
172428,3500,20,Femenino,0,0,4124,406,-4000,0,0.9,11,1,1
85187,3500,31,Masculino,3,11063,1106,587,9000,2765,4.0,5,0,0
73790,4500,21,Masculino,1,13280,6640,563,6000,6640,3.2,2,0,0
169510,3500,31,Femenino,1,9320,5178,555,4000,4660,2.9,10,0,0
97024,3500,63,Femenino,0,8204,4375,390,3500,8204,0.9,8,0,0
87576,6000,48,Masculino,0,8841,0,682,8000,8841,8.3,6,0,0
111925,3500,37,Masculino,2,9702,5390,535,4000,3234,2.6,11,0,0
110797,3500,48,Femenino,0,10780,4851,644,5500,10780,6.1,11,0,0
151011,5500,47,Femenino,1,0,1041,482,-1000,0,1.8,7,1,1
99443,3500,43,Masculino,0,13126,8204,670,4500,13126,8.3,8,0,1
110011,5500,46,Masculino,0,7546,2695,415,4500,7546,1.2,11,0,0
122416,4500,34,Femenino,0,12720,3180,470,9000,12720,1.6,2,0,0
87553,6000,35,Femenino,0,8841,0,431,8000,8841,1.2,6,0,0
117936,3500,35,Femenino,3,11671,4244,0,7000,2917,0.0,1,0,1
162303,9500,48,Femenino,2,0,8330,479,-8000,0,1.8,9,1,0
101096,5500,27,Femenino,2,13068,4356,528,8000,4356,2.2,9,0,0
66278,6000,24,Femenino,1,13444,6162,621,6500,6722,5.3,12,0,0
75432,3500,34,Femenino,2,9381,8829,473,500,3127,1.6,3,0,0
161330,3500,22,Masculino,2,10413,5206,454,5000,3471,1.5,9,1,1
137028,5500,18,Femenino,0,8454,2113,600,6000,8454,4.6,5,0,1
154114,3500,63,Femenino,0,12502,8334,570,4000,12502,3.2,8,0,1
154420,5500,52,Femenino,0,13544,7293,583,6000,13544,3.5,8,0,1
90842,3500,42,Femenino,0,0,2763,570,-2500,0,3.2,6,1,0
93007,3500,22,Femenino,2,8249,5279,0,2700,2749,0.0,7,0,1
116321,4500,18,Masculino,0,13916,4282,0,9000,13916,0.0,12,0,0
144948,5500,42,Masculino,0,10528,3158,546,7000,10528,2.75,6,0,0
190499,9500,39,Femenino,1,0,16343,393,-16000,0,0.9,2,0,0
78276,6000,54,Femenino,2,14348,5518,637,8000,4782,6.1,3,0,0
70502,11500,34,Femenino,2,14467,8346,571,5500,4822,3.2,1,0,0
97429,3500,42,Femenino,1,15314,8751,480,6000,7657,1.8,8,0,0
145845,4500,28,Femenino,1,8422,10002,404,-1500,4211,0.9,6,0,0
141533,5500,42,Femenino,1,12634,2105,468,10000,6317,1.6,6,0,0
121928,3500,32,Masculino,2,12732,8806,452,3700,4244,1.5,1,0,0
76430,6000,69,Femenino,0,13244,0,646,12000,13244,6.1,3,0,0
71964,6000,23,Femenino,0,8632,1106,499,6800,8632,1.9,2,1,1
74162,3500,38,Femenino,0,9074,3984,412,4600,9074,1.2,2,1,1
123047,3500,28,Femenino,0,8480,0,576,8000,8480,3.5,2,0,1
149148,5500,31,Masculino,4,12503,4167,566,8000,2500,3.2,7,0,1
160114,5500,52,Femenino,1,16661,10413,552,6000,8330,2.9,9,0,0
108219,3500,37,Masculino,0,10849,0,535,10000,10849,2.6,10,1,0
90719,3500,25,Masculino,0,8841,4420,494,4000,8841,1.9,6,1,0
139408,5500,21,Masculino,0,5812,1585,564,4000,5812,3.2,5,0,0
87191,3500,29,Femenino,0,1105,0,482,1000,1105,1.8,6,1,1
123028,3500,18,Femenino,1,10070,4240,0,5500,5035,0.0,2,0,0
80609,6000,52,Femenino,0,8390,0,493,7600,8390,1.9,4,1,1
170495,6500,28,Femenino,3,0,6187,504,-6000,0,2.0,11,0,0
191222,12000,57,Femenino,1,0,10214,653,-10000,0,6.1,2,0,0
134556,4500,51,Femenino,1,7595,7384,514,200,3797,2.1,4,0,0
134328,4000,42,Femenino,0,0,7173,425,-6800,0,1.2,4,0,0
90825,6000,42,Femenino,1,12710,6078,435,6000,6355,1.3,6,0,0
115219,4000,36,Femenino,3,11775,2141,488,9000,2943,1.8,12,0,0
120585,16000,30,Femenino,0,10610,0,464,10000,10610,1.5,1,1,1
103504,3500,29,Femenino,1,13613,3811,619,9000,6806,5.3,9,0,0
119889,3500,26,Masculino,0,10610,5305,419,5000,10610,1.2,1,1,1
91839,3500,18,Femenino,0,10449,4949,0,5000,10449,0.0,7,0,1
85121,6000,48,Femenino,2,0,5531,543,-5000,0,2.75,5,1,0
130198,5500,33,Femenino,2,8456,4756,521,3500,2818,2.2,3,0,0
150062,3500,49,Femenino,1,0,5209,420,-5000,0,1.2,7,1,1
77737,3500,63,Femenino,0,8829,4414,726,4000,8829,8.3,3,0,0
71543,6000,42,Femenino,0,20473,3873,457,15000,20473,1.5,2,0,0
116343,3500,52,Masculino,1,0,7493,547,-7000,0,2.75,12,1,1
78299,6000,43,Masculino,0,27593,11037,403,15000,27593,0.9,3,0,1
129345,5500,55,Femenino,0,0,3171,439,-3000,0,1.3,3,1,1
94709,4500,54,Masculino,0,8799,6159,552,2400,8799,2.9,7,0,0
108459,3500,59,Femenino,1,9764,6509,501,3000,4882,2.0,10,0,0
111476,3500,22,Masculino,0,8624,4312,589,4000,8624,4.0,11,0,1
80688,6000,29,Femenino,2,13247,4415,600,8000,4415,4.6,4,0,1
86616,3500,27,Femenino,0,5531,0,635,5000,5531,6.1,5,0,1
118261,3500,25,Femenino,1,6366,4244,0,2000,3183,0.0,1,1,0
110900,5500,26,Femenino,0,9702,5390,495,4000,9702,1.9,11,0,0
123876,3500,46,Masculino,0,12720,0,0,12000,12720,0.0,2,1,1
172443,5500,40,Femenino,2,0,10311,554,-10000,0,2.9,11,0,0
161071,3500,38,Femenino,0,0,5206,504,-5000,0,2.0,9,1,1
134885,3500,31,Femenino,0,0,7384,496,-7000,0,1.9,4,0,0
121023,3500,39,Femenino,0,10292,5623,440,4400,10292,1.3,1,0,1
186823,7000,56,Masculino,1,0,6145,420,-6000,0,1.2,1,0,0
68134,6000,42,Femenino,0,5007,0,651,4500,5007,6.1,1,0,0
72074,4500,42,Masculino,0,9406,0,558,8500,9406,2.9,2,1,1
128753,3500,19,Femenino,0,0,3171,472,-3000,0,1.6,3,0,0
108409,3000,25,Femenino,0,13019,5424,631,7000,13019,5.3,10,0,0
110959,5500,48,Masculino,0,12936,3773,642,8500,12936,6.1,11,0,1
121987,3500,24,Femenino,0,8488,0,404,8000,8488,0.9,1,1,1
112166,3500,35,Femenino,2,22639,8624,643,13000,7546,6.1,11,0,0
103013,7000,36,Femenino,3,9801,3267,427,6000,2450,1.2,9,0,1
94546,5500,56,Femenino,0,14299,0,717,13000,14299,8.3,7,0,1
144453,3500,41,Femenino,2,0,4688,486,-4500,0,1.8,7,0,1
180723,17500,25,Masculino,1,0,2568,529,-2500,0,2.6,12,0,1
86323,6000,37,Femenino,1,13276,2212,677,10000,6638,8.3,5,0,0
81497,3500,37,Femenino,0,22079,0,495,20000,22079,1.9,4,0,0
138942,4500,53,Masculino,1,6869,2642,697,4000,3434,8.3,5,0,0
69674,11500,40,Femenino,0,9125,0,498,8200,9125,1.9,1,1,1
72498,9000,22,Femenino,0,11066,0,416,10000,11066,1.2,2,1,1
116087,5500,41,Femenino,1,13488,6423,335,6600,6744,0.9,12,0,0
69425,3500,44,Femenino,0,0,3895,542,-3500,0,2.75,1,1,1
122026,3500,22,Femenino,0,6360,4240,413,2000,6360,1.2,2,1,1
139468,3500,24,Masculino,0,10568,5284,557,5000,10568,2.9,5,1,0
98492,3500,63,Masculino,0,0,4156,467,-3800,0,1.6,8,1,0
94776,4500,19,Femenino,0,3299,1649,628,1500,3299,5.3,7,1,1
111733,5500,31,Femenino,0,11319,5174,406,5700,11319,0.9,11,1,1
91145,3500,43,Femenino,0,8841,0,678,8000,8841,8.3,6,0,1
156914,5500,64,Masculino,1,0,5209,538,-5000,0,2.6,8,1,1
163960,3500,36,Femenino,1,0,10413,587,-10000,0,4.0,9,0,0
110569,5500,23,Femenino,3,7546,4851,540,2500,1886,2.75,11,1,0
75995,3500,45,Femenino,2,8829,3311,538,5000,2943,2.6,3,0,0
138708,7500,26,Femenino,1,10568,3170,480,7000,5284,1.8,5,0,0
92745,3500,39,Femenino,2,8249,1759,453,5900,2749,1.5,7,0,1
108010,3500,35,Femenino,2,8679,3254,499,5000,2893,1.9,10,0,0
128163,3500,44,Masculino,3,0,3171,0,-3000,0,0.0,3,1,0
111526,4500,24,Masculino,0,16171,19405,401,-3000,16171,0.9,11,0,0
108702,3500,65,Masculino,1,26039,4556,0,19800,13019,0.0,10,0,0
119234,3500,45,Femenino,1,6896,2652,456,4000,3448,1.5,1,0,0
91382,11000,41,Femenino,1,14959,7479,424,6800,7479,1.2,7,0,0
189979,3500,61,Femenino,0,0,3064,549,-3000,0,2.9,2,1,0
86672,3500,45,Femenino,2,8850,5531,0,3000,2950,0.0,5,0,1
144310,3500,24,Femenino,0,0,1895,715,-1800,0,8.3,6,0,1
76081,6000,24,Femenino,0,11037,0,552,10000,11037,2.9,3,1,1
89291,3500,46,Masculino,1,9947,8841,636,1000,4973,6.1,6,0,0
88556,3500,27,Masculino,2,13262,5526,440,7000,4420,1.3,6,0,0
74645,3500,23,Masculino,2,0,2759,471,-2500,0,1.6,3,1,1
109071,4500,55,Femenino,0,19529,0,477,18000,19529,1.6,10,1,0
152984,4000,28,Femenino,0,10418,5209,506,5000,10418,2.0,8,1,0
134407,3500,30,Femenino,2,2109,1054,413,1000,703,1.2,4,1,1
136671,5500,62,Femenino,0,0,10568,508,-10000,0,2.0,5,0,1
228162,3500,27,Femenino,1,0,5029,572,-5000,0,3.5,8,0,0
78099,2500,35,Masculino,0,6622,3863,588,2500,6622,4.0,3,1,1
114455,3500,50,Femenino,0,8564,7493,553,1000,8564,2.9,12,0,0
89169,4500,41,Femenino,0,10610,8841,466,1600,10610,1.6,6,0,1
94438,5000,35,Femenino,0,6599,3299,510,3000,6599,2.1,7,1,1
127502,4500,36,Femenino,2,12684,9513,431,3000,4228,1.2,3,0,1
81319,4000,64,Femenino,0,9935,4415,592,5000,9935,4.0,4,0,0
84090,3500,54,Femenino,0,7744,4425,521,3000,7744,2.2,5,0,1
67152,3500,25,Femenino,0,12241,7790,485,4000,12241,1.8,1,0,0
217686,7500,35,Femenino,1,0,5046,532,-5000,0,2.6,6,0,0
128316,11000,34,Femenino,1,14798,5285,448,9000,7399,1.3,3,0,0
127148,3500,47,Femenino,2,19026,10570,460,8000,6342,1.5,3,0,0
162974,18000,35,Masculino,1,26033,2603,573,22500,13016,3.5,9,0,0
88313,3500,42,Femenino,0,11052,2210,497,8000,11052,1.9,6,0,0
69479,3500,27,Femenino,2,10238,5007,404,4700,3412,0.9,1,0,0
78737,6000,49,Femenino,2,8829,4414,461,4000,2943,1.5,3,0,1
100596,11000,44,Femenino,1,11979,7405,464,4200,5989,1.5,9,0,0
96717,5500,29,Femenino,1,13126,765,404,11300,6563,0.9,8,0,0
138820,3500,22,Femenino,0,0,4121,455,-3900,0,1.5,5,1,1
114928,3500,20,Femenino,0,8564,2141,593,6000,8564,4.0,12,0,0
134804,5500,32,Femenino,2,0,3692,507,-3500,0,2.0,4,1,0
131734,3500,21,Femenino,2,10021,3692,669,6000,3340,8.3,4,0,0
95498,5500,44,Femenino,2,21998,6049,419,14500,7332,1.2,7,0,0
150758,3500,29,Femenino,0,0,6251,483,-6000,0,1.8,7,1,1
88445,6000,24,Femenino,2,1105,1105,545,0,368,2.75,6,1,1
130093,3500,40,Femenino,0,8456,6342,610,2000,8456,4.6,3,0,0
110272,5500,32,Femenino,1,10780,11319,532,-500,5390,2.6,11,0,0
111405,3500,56,Masculino,2,15093,4312,584,10000,5031,3.5,11,0,1
171590,4500,61,Masculino,0,20623,15467,464,5000,20623,1.5,11,0,0
172279,3500,32,Masculino,2,6187,4537,546,1600,2062,2.75,11,0,0
98188,3500,24,Femenino,2,10938,5469,474,5000,3646,1.6,8,0,0
138260,8500,54,Femenino,1,10568,3170,630,7000,5284,5.3,5,0,0
83885,6000,43,Femenino,0,11063,0,484,10000,11063,1.8,5,1,0
143408,3500,28,Femenino,1,0,4737,408,-4500,0,1.2,6,1,0
67029,4000,20,Femenino,0,8902,2782,653,5500,8902,6.1,1,1,0
110208,5500,35,Femenino,2,9163,2695,514,6000,3054,2.1,11,0,0
157205,3500,38,Femenino,1,7289,4165,468,3000,3644,1.6,9,0,1
90302,6000,32,Femenino,1,0,4199,444,-3800,0,1.3,6,1,1
161488,5500,42,Masculino,1,6768,8851,450,-2000,3384,1.3,9,0,0
112792,5500,57,Femenino,0,10241,3773,445,6000,10241,1.3,11,0,0
67395,9000,61,Femenino,0,24483,0,420,22000,24483,1.2,1,0,1
86682,2500,35,Femenino,3,16595,8850,638,7000,4148,6.1,5,0,0
71699,6000,37,Masculino,0,13280,3320,450,9000,13280,1.3,2,0,1
77013,6000,61,Femenino,0,9933,4414,673,5000,9933,8.3,3,1,1
165722,10500,54,Femenino,0,0,5178,686,-5000,0,8.3,10,0,1
135291,5500,45,Femenino,2,0,5801,500,-5500,0,2.0,4,0,1
85624,3500,18,Femenino,1,6638,2212,351,4000,3319,0.9,5,1,0
129993,3500,61,Masculino,1,0,8456,513,-8000,0,2.1,3,0,1
127019,5000,47,Femenino,0,14269,4756,378,9000,14269,0.9,3,0,1
90013,3500,37,Femenino,1,9947,2210,650,7000,4973,6.1,6,0,0
155746,3500,40,Masculino,2,0,3125,680,-3000,0,8.3,8,1,0
66492,6000,44,Femenino,2,11128,5564,540,5000,3709,2.75,1,0,0
128814,5000,19,Femenino,1,12684,8456,482,4000,6342,1.8,3,0,0
92440,5500,24,Femenino,0,13199,0,529,12000,13199,2.6,7,1,0
153302,5500,46,Femenino,0,0,833,436,-800,0,1.3,8,1,1
156675,3500,21,Masculino,1,8334,7084,0,1200,4167,0.0,8,0,1
107586,5500,24,Femenino,1,13019,8679,466,4000,6509,1.6,10,0,1
153492,3500,20,Masculino,0,0,2604,448,-2500,0,1.3,8,1,1
168846,5500,36,Masculino,1,4660,3106,423,1500,2330,1.2,10,0,0
158505,5500,55,Femenino,1,0,5209,390,-5000,0,0.9,8,1,0
90516,3500,56,Masculino,0,11052,7736,654,3000,11052,6.1,6,0,0
91026,3500,31,Femenino,2,6599,5499,573,1000,2199,3.5,7,0,0
71604,3500,21,Femenino,0,3320,0,0,3000,3320,0.0,2,0,0
95612,3500,32,Femenino,1,6563,4484,613,1900,3281,4.6,8,0,0
90215,6000,53,Masculino,0,9947,4973,441,4500,9947,1.3,6,1,1
71366,3500,23,Femenino,0,11066,4426,0,6000,11066,0.0,2,0,0
139314,3500,49,Femenino,1,3698,3064,576,600,1849,3.5,5,0,1
150561,3500,23,Masculino,0,0,4167,534,-4000,0,2.6,7,1,0
114742,3500,53,Femenino,0,8028,3746,614,4000,8028,4.6,12,0,0
139692,16000,53,Femenino,0,26420,1585,496,23500,26420,1.9,5,0,0
120099,3500,39,Masculino,1,7957,6366,603,1500,3978,4.6,1,0,1
161529,3500,39,Masculino,1,0,13537,419,-13000,0,1.2,9,0,0
129717,3500,44,Femenino,1,26425,2114,371,23000,13212,0.9,3,0,1
67836,6000,45,Femenino,0,14467,0,491,13000,14467,1.9,1,1,0
147388,4500,48,Femenino,0,5209,2083,720,3000,5209,8.3,7,0,0
161791,5500,38,Femenino,1,12496,5206,503,7000,6248,2.0,9,0,1
146310,4000,34,Femenino,1,0,3855,555,-3700,0,2.9,7,0,0
84834,3500,48,Femenino,0,1106,5531,521,-4000,1106,2.2,5,0,0
82057,3500,43,Femenino,0,11039,6623,609,4000,11039,4.6,4,0,0
136827,5500,48,Femenino,0,0,4121,415,-3900,0,1.2,5,1,0
151635,5500,26,Femenino,1,10419,3125,546,7000,5209,2.75,7,1,0
87643,6000,18,Femenino,0,1768,552,618,1100,1768,5.3,6,1,1
99185,3500,43,Femenino,1,6563,3500,524,2800,3281,2.2,8,0,1
124451,5500,32,Femenino,0,7420,4240,405,3000,7420,0.9,2,1,0
110750,3500,25,Femenino,0,8624,5174,0,3200,8624,0.0,11,1,1
73993,6000,33,Femenino,0,19920,13280,526,6000,19920,2.2,2,0,0
95939,3500,33,Masculino,1,8751,2844,660,5400,4375,6.1,8,0,1
126665,4000,43,Masculino,3,13741,9513,685,4000,3435,8.3,3,0,0
167806,3500,23,Femenino,1,0,5696,0,-5500,0,0.0,10,0,1
115756,3500,18,Femenino,1,10705,5887,593,4500,5352,4.0,12,0,0
104609,3500,50,Femenino,1,10890,6534,662,4000,5445,6.1,9,0,1
80717,6000,25,Femenino,1,0,4415,446,-4000,0,1.3,4,1,0
88972,6000,66,Masculino,1,6631,6631,511,0,3315,2.1,6,0,0
124228,8500,23,Femenino,0,21200,3180,420,17000,21200,1.2,2,0,0
135292,3500,34,Femenino,2,0,1585,441,-1500,0,1.3,5,1,1
132759,4500,44,Femenino,2,17932,7067,454,10300,5977,1.5,4,0,0
174420,3500,43,Femenino,1,10311,7218,518,3000,5155,2.1,11,0,0
107788,3500,43,Masculino,0,9222,4448,442,4400,9222,1.3,10,0,0
71108,3500,64,Femenino,0,5533,1660,665,3500,5533,8.3,2,0,0
126008,3500,32,Femenino,1,12684,2114,518,10000,6342,2.1,3,0,1
102537,5500,22,Femenino,0,10890,2287,557,7900,10890,2.9,9,0,1
100152,3500,32,Femenino,2,6534,7078,384,-500,2178,0.9,9,0,0
74755,6000,26,Femenino,0,9933,4414,539,5000,9933,2.75,3,1,1
145653,3500,47,Masculino,2,0,4737,699,-4500,0,8.3,6,1,1
123896,3500,29,Femenino,0,8480,6890,431,1500,8480,1.2,2,1,0
70793,3000,31,Femenino,0,8853,0,429,8000,8853,1.2,2,1,0
156449,10500,36,Femenino,0,0,2083,631,-2000,0,5.3,8,1,0
153251,5500,33,Femenino,1,0,2187,658,-2100,0,6.1,8,0,0
171608,5500,46,Femenino,1,25263,22170,506,3000,12631,2.0,11,0,0
77525,6000,46,Femenino,2,0,5297,415,-4800,0,1.2,3,1,1
148031,5500,55,Femenino,1,0,5209,439,-5000,0,1.3,7,1,1
93643,3500,31,Masculino,0,9899,7149,609,2500,9899,4.6,7,0,1
84408,3500,47,Femenino,0,44254,3540,451,36800,44254,1.3,5,0,0
79537,5500,67,Femenino,0,1103,5519,492,-4000,1103,1.9,4,0,0
70499,6000,34,Femenino,0,11128,0,514,10000,11128,2.1,1,1,1
156584,3500,30,Masculino,2,10418,6251,616,4000,3472,5.3,8,0,0
137228,3500,36,Masculino,2,0,5284,652,-5000,0,6.1,5,0,1
99863,3500,21,Femenino,0,9845,0,0,9000,9845,0.0,8,0,0
136501,5500,29,Masculino,2,0,6869,446,-6500,0,1.3,5,1,1
130618,3500,38,Masculino,2,9282,4219,425,4800,3094,1.2,4,0,0
67745,3500,34,Masculino,0,10015,0,599,9000,10015,4.6,1,0,1
76489,11500,50,Femenino,0,9933,0,452,9000,9933,1.5,3,1,1
161522,18000,40,Masculino,2,5727,2082,614,3500,1909,4.6,9,1,1
166391,3500,31,Femenino,3,10356,8285,477,2000,2589,1.6,10,0,1
151667,3500,37,Femenino,0,0,2083,455,-2000,0,1.5,7,1,1
141345,8500,59,Masculino,1,16845,6317,495,10000,8422,1.9,6,0,0
105161,5500,53,Femenino,1,14104,3884,431,9420,7052,1.2,10,0,1
120390,3500,18,Femenino,1,6366,3713,0,2500,3183,0.0,1,1,1
123712,11000,23,Femenino,0,6360,0,0,6000,6360,0.0,2,0,0
159651,6500,36,Masculino,1,7289,4165,648,3000,3644,6.1,9,0,0
110481,3500,30,Femenino,0,6468,3773,567,2500,6468,3.2,11,1,1
81990,3500,44,Masculino,2,15676,5740,704,9000,5225,8.3,4,0,0
172402,5500,36,Femenino,2,0,1546,535,-1500,0,2.6,11,0,0
143570,5500,30,Femenino,0,9054,4211,413,4600,9054,1.2,6,1,0
144475,3500,55,Femenino,0,0,2632,649,-2500,0,6.1,6,1,0
164245,3500,30,Femenino,2,0,4142,480,-4000,0,1.8,10,1,1
67524,3500,49,Masculino,2,7790,4006,0,3400,2596,0.0,1,1,0
174578,3500,37,Femenino,3,0,3609,543,-3500,0,2.75,11,1,0
130161,3500,53,Femenino,0,8439,3164,418,5000,8439,1.2,4,1,1
137161,3500,37,Femenino,2,13738,7926,585,5500,4579,4.0,5,0,0
98295,3500,55,Femenino,0,27347,7657,550,18000,27347,2.9,8,0,0
155162,5500,48,Femenino,0,0,7814,459,-7500,0,1.5,8,1,0
112286,3500,22,Masculino,0,18111,7546,543,9800,18111,2.75,11,0,0
129499,3500,43,Masculino,0,12684,5285,457,7000,12684,1.5,3,0,0
111907,4500,20,Femenino,0,8085,7546,524,500,8085,2.2,11,1,1
77701,3500,56,Femenino,0,8829,3863,518,4500,8829,2.1,3,0,1
98805,3500,39,Masculino,1,10938,8751,652,2000,5469,6.1,8,0,0
151203,3500,26,Masculino,0,10419,5209,392,5000,10419,0.9,7,0,1
67131,6000,49,Femenino,0,11128,0,614,10000,11128,4.6,1,1,0
79750,3500,36,Femenino,0,24287,11039,480,12000,24287,1.8,4,0,0
149979,3500,47,Femenino,1,0,6251,430,-6000,0,1.2,7,1,0
167854,3500,46,Femenino,2,0,3106,641,-3000,0,6.1,10,0,0
101931,3500,54,Femenino,0,8167,3267,714,4500,8167,8.3,9,0,0
216256,6500,50,Masculino,1,0,10330,567,-10236,0,3.2,6,0,0
126497,5500,33,Femenino,3,0,8456,413,-8000,0,1.2,3,1,1
124390,3500,21,Masculino,0,8480,7950,0,500,8480,0.0,2,1,0
68807,8000,53,Femenino,0,10238,3116,681,6400,10238,8.3,1,0,0
174197,3500,26,Masculino,1,0,1340,526,-1300,0,2.2,11,0,1
82018,3500,21,Femenino,0,11039,0,589,10000,11039,4.0,4,1,0
83839,3500,65,Masculino,1,9404,4646,528,4300,4702,2.2,5,1,0
124428,3500,29,Femenino,1,5300,1272,475,3800,2650,1.6,2,0,0
89276,2500,18,Femenino,1,8289,3315,0,4500,4144,0.0,6,0,0
86331,9000,26,Femenino,0,29871,22127,411,7000,29871,1.2,5,0,0
129272,5500,66,Femenino,0,9513,4228,480,5000,9513,1.8,3,0,1
155201,3500,44,Masculino,2,0,7293,650,-7000,0,6.1,8,1,0
77419,3500,34,Femenino,1,7174,2041,0,4650,3587,0.0,3,0,0
116991,3500,28,Masculino,0,16057,2141,395,13000,16057,0.9,12,0,1
68717,3500,31,Masculino,0,8902,2392,529,5850,8902,2.6,1,0,1
84951,3500,30,Femenino,2,16595,3319,509,12000,5531,2.0,5,0,0
112697,3500,42,Femenino,0,16171,5390,388,10000,16171,0.9,11,0,0
74398,3500,27,Femenino,2,7746,2213,625,5000,2582,5.3,2,0,0
86099,3500,39,Masculino,1,9957,7191,711,2500,4978,8.3,5,0,0
158890,3500,39,Masculino,1,0,8334,602,-8000,0,4.6,8,1,0
68033,2500,36,Femenino,0,3895,0,436,3500,3895,1.3,1,1,0
111417,4500,45,Femenino,1,8564,5352,526,3000,4282,2.2,12,1,0
140998,3500,19,Femenino,0,0,3684,618,-3500,0,5.3,6,1,0
174952,3500,18,Masculino,1,0,3093,0,-3000,0,0.0,11,1,0
90114,4500,29,Masculino,2,13262,4420,581,8000,4420,3.5,6,0,0
69973,3500,60,Femenino,3,13354,6677,0,6000,3338,0.0,1,0,0
133470,8500,21,Femenino,1,14240,3692,403,10000,7120,0.9,4,0,0
104356,5500,44,Masculino,0,10890,6534,420,4000,10890,1.2,9,1,0
79569,6000,34,Femenino,0,7175,0,698,6500,7175,8.3,4,0,1
100552,5500,52,Masculino,2,8751,3828,420,4500,2917,1.2,8,0,0
126305,3500,49,Masculino,2,22725,7187,413,14700,7575,1.2,3,0,0
118333,3500,20,Femenino,0,9549,5305,0,4000,9549,0.0,1,0,1
149058,5500,28,Femenino,2,13545,8335,506,5000,4515,2.0,7,0,0
126826,3500,40,Femenino,1,0,3699,450,-3500,0,1.3,3,1,0
87759,6000,36,Femenino,3,11052,5526,516,5000,2763,2.1,6,0,0
146426,3500,42,Femenino,2,8949,1368,639,7200,2983,6.1,6,0,0
129493,3500,53,Femenino,0,3805,2642,362,1100,3805,0.9,3,0,0
134729,7500,24,Femenino,0,16878,6329,539,10000,16878,2.75,4,0,1
143103,3500,38,Masculino,1,15266,8422,473,6500,7633,1.6,6,0,1
68536,3500,33,Femenino,0,18918,1669,413,15500,18918,1.2,1,0,0
83036,11500,23,Femenino,2,11616,7744,593,3500,3872,4.0,5,0,0
122356,3500,51,Femenino,0,10070,3392,0,6300,10070,0.0,2,0,0
132973,4500,42,Masculino,1,13713,5274,477,8000,6856,1.6,4,0,0
135808,3500,52,Femenino,0,0,5264,416,-5000,0,1.2,6,0,0
187693,3500,26,Femenino,1,0,3064,451,-3000,0,1.3,2,0,1
70220,3500,39,Femenino,2,0,3895,593,-3500,0,4.0,1,1,1
133979,4500,32,Masculino,1,13713,4219,461,9000,6856,1.5,4,0,0
127263,8500,36,Masculino,3,15855,3699,388,11500,3963,0.9,3,0,0
225344,5500,34,Femenino,1,0,2816,401,-2800,0,0.9,8,1,1
124491,3500,42,Femenino,1,18020,12720,446,5000,9010,1.3,2,0,0
74298,3500,28,Masculino,0,11037,3311,482,7000,11037,1.8,3,0,1
81718,6000,37,Femenino,0,7727,2207,626,5000,7727,5.3,4,0,0
131817,3500,32,Masculino,3,31646,21097,617,10000,7911,5.3,4,0,0
71399,3500,51,Masculino,0,8632,0,637,7800,8632,6.1,2,0,0
139628,5500,19,Femenino,0,10356,2642,664,7300,10356,6.1,5,0,0
72594,5000,61,Femenino,0,0,2213,489,-2000,0,1.8,2,0,0
143590,3500,36,Femenino,1,0,6317,491,-6000,0,1.9,6,1,0
122268,3500,38,Femenino,0,7420,6360,410,1000,7420,1.2,2,1,0
68748,6000,20,Femenino,0,6677,1669,664,4500,6677,6.1,1,1,0
78826,3500,26,Femenino,0,6622,2207,555,4000,6622,2.9,3,1,0
